PC4	Gemeente code	Provincie code	Provincie name	Gemeente name
5388	1721	30	Noord-Brabant	Bernheze
5391	796	30	Noord-Brabant	's-Hertogenbosch
5392	796	30	Noord-Brabant	's-Hertogenbosch
5394	828	30	Noord-Brabant	Oss
5395	828	30	Noord-Brabant	Oss
5396	828	30	Noord-Brabant	Oss
5397	828	30	Noord-Brabant	Oss
5398	828	30	Noord-Brabant	Oss
5401	856	30	Noord-Brabant	Uden
5402	856	30	Noord-Brabant	Uden
5403	856	30	Noord-Brabant	Uden
5404	856	30	Noord-Brabant	Uden
5405	856	30	Noord-Brabant	Uden
5406	856	30	Noord-Brabant	Uden
5408	856	30	Noord-Brabant	Uden
5409	856	30	Noord-Brabant	Uden
5411	1685	30	Noord-Brabant	Landerd
5421	1652	30	Noord-Brabant	Gemert-Bakel
5422	1652	30	Noord-Brabant	Gemert-Bakel
5423	1652	30	Noord-Brabant	Gemert-Bakel
5424	1652	30	Noord-Brabant	Gemert-Bakel
5425	1652	30	Noord-Brabant	Gemert-Bakel
5427	755	30	Noord-Brabant	Boekel
5428	755	30	Noord-Brabant	Boekel
5431	1684	30	Noord-Brabant	Cuijk
5432	1684	30	Noord-Brabant	Cuijk
5433	1684	30	Noord-Brabant	Cuijk
5434	1684	30	Noord-Brabant	Cuijk
5435	1684	30	Noord-Brabant	Cuijk
5437	1684	30	Noord-Brabant	Cuijk
5438	786	30	Noord-Brabant	Grave
5439	1684	30	Noord-Brabant	Cuijk
5441	756	30	Noord-Brabant	Boxmeer
5443	1684	30	Noord-Brabant	Cuijk
5445	1702	30	Noord-Brabant	Sint Anthonis
5446	1702	30	Noord-Brabant	Sint Anthonis
5447	756	30	Noord-Brabant	Boxmeer
5449	1702	30	Noord-Brabant	Sint Anthonis
5451	815	30	Noord-Brabant	Mill en Sint Hubert
5453	815	30	Noord-Brabant	Mill en Sint Hubert
5454	815	30	Noord-Brabant	Mill en Sint Hubert
5455	815	30	Noord-Brabant	Mill en Sint Hubert
5461	1948	30	Noord-Brabant	Meierijstad
5462	1948	30	Noord-Brabant	Meierijstad
5463	1948	30	Noord-Brabant	Meierijstad
5464	1948	30	Noord-Brabant	Meierijstad
5465	1948	30	Noord-Brabant	Meierijstad
5466	1948	30	Noord-Brabant	Meierijstad
5467	1948	30	Noord-Brabant	Meierijstad
5469	1948	30	Noord-Brabant	Meierijstad
5471	1721	30	Noord-Brabant	Bernheze
5472	1721	30	Noord-Brabant	Bernheze
5473	1721	30	Noord-Brabant	Bernheze
5476	1721	30	Noord-Brabant	Bernheze
5481	1948	30	Noord-Brabant	Meierijstad
5482	1948	30	Noord-Brabant	Meierijstad
5491	1948	30	Noord-Brabant	Meierijstad
5492	1948	30	Noord-Brabant	Meierijstad
5501	861	30	Noord-Brabant	Veldhoven
5502	861	30	Noord-Brabant	Veldhoven
5503	861	30	Noord-Brabant	Veldhoven
5504	861	30	Noord-Brabant	Veldhoven
5505	861	30	Noord-Brabant	Veldhoven
5506	861	30	Noord-Brabant	Veldhoven
5507	861	30	Noord-Brabant	Veldhoven
5508	861	30	Noord-Brabant	Veldhoven
5509	861	30	Noord-Brabant	Veldhoven
5511	770	30	Noord-Brabant	Eersel
5512	770	30	Noord-Brabant	Eersel
5513	770	30	Noord-Brabant	Eersel
5521	770	30	Noord-Brabant	Eersel
5524	770	30	Noord-Brabant	Eersel
5525	770	30	Noord-Brabant	Eersel
5527	1728	30	Noord-Brabant	Bladel
5528	1728	30	Noord-Brabant	Bladel
5529	1728	30	Noord-Brabant	Bladel
5531	1728	30	Noord-Brabant	Bladel
5534	1728	30	Noord-Brabant	Bladel
5541	1667	30	Noord-Brabant	Reusel-De Mierden
5551	858	30	Noord-Brabant	Valkenswaard
5552	858	30	Noord-Brabant	Valkenswaard
5553	858	30	Noord-Brabant	Valkenswaard
5554	858	30	Noord-Brabant	Valkenswaard
5555	858	30	Noord-Brabant	Valkenswaard
5556	858	30	Noord-Brabant	Valkenswaard
5561	1724	30	Noord-Brabant	Bergeijk
5563	1724	30	Noord-Brabant	Bergeijk
5571	1724	30	Noord-Brabant	Bergeijk
5575	1724	30	Noord-Brabant	Bergeijk
5581	866	30	Noord-Brabant	Waalre
5582	866	30	Noord-Brabant	Waalre
5583	866	30	Noord-Brabant	Waalre
5591	1658	30	Noord-Brabant	Heeze-Leende
5595	1658	30	Noord-Brabant	Heeze-Leende
5611	772	30	Noord-Brabant	Eindhoven
5612	772	30	Noord-Brabant	Eindhoven
5613	772	30	Noord-Brabant	Eindhoven
5614	772	30	Noord-Brabant	Eindhoven
5615	772	30	Noord-Brabant	Eindhoven
5616	772	30	Noord-Brabant	Eindhoven
5617	772	30	Noord-Brabant	Eindhoven
5621	772	30	Noord-Brabant	Eindhoven
5622	772	30	Noord-Brabant	Eindhoven
5623	772	30	Noord-Brabant	Eindhoven
5624	772	30	Noord-Brabant	Eindhoven
5625	772	30	Noord-Brabant	Eindhoven
5626	772	30	Noord-Brabant	Eindhoven
5627	772	30	Noord-Brabant	Eindhoven
5628	772	30	Noord-Brabant	Eindhoven
5629	772	30	Noord-Brabant	Eindhoven
5631	772	30	Noord-Brabant	Eindhoven
5632	772	30	Noord-Brabant	Eindhoven
5633	772	30	Noord-Brabant	Eindhoven
5641	772	30	Noord-Brabant	Eindhoven
5642	772	30	Noord-Brabant	Eindhoven
5643	772	30	Noord-Brabant	Eindhoven
5644	772	30	Noord-Brabant	Eindhoven
5645	772	30	Noord-Brabant	Eindhoven
5646	772	30	Noord-Brabant	Eindhoven
5647	772	30	Noord-Brabant	Eindhoven
5651	772	30	Noord-Brabant	Eindhoven
5652	772	30	Noord-Brabant	Eindhoven
5653	772	30	Noord-Brabant	Eindhoven
5654	772	30	Noord-Brabant	Eindhoven
5655	772	30	Noord-Brabant	Eindhoven
5656	772	30	Noord-Brabant	Eindhoven
5657	772	30	Noord-Brabant	Eindhoven
5658	772	30	Noord-Brabant	Eindhoven
5661	1771	30	Noord-Brabant	Geldrop-Mierlo
5662	1771	30	Noord-Brabant	Geldrop-Mierlo
5663	1771	30	Noord-Brabant	Geldrop-Mierlo
5664	1771	30	Noord-Brabant	Geldrop-Mierlo
5665	1771	30	Noord-Brabant	Geldrop-Mierlo
5666	1771	30	Noord-Brabant	Geldrop-Mierlo
5667	1771	30	Noord-Brabant	Geldrop-Mierlo
5671	820	30	Noord-Brabant	Nuenen,Gerwen en Nederwetten
5672	820	30	Noord-Brabant	Nuenen,Gerwen en Nederwetten
5673	820	30	Noord-Brabant	Nuenen,Gerwen en Nederwetten
5674	820	30	Noord-Brabant	Nuenen,Gerwen en Nederwetten
5681	753	30	Noord-Brabant	Best
5682	753	30	Noord-Brabant	Best
5683	753	30	Noord-Brabant	Best
5684	753	30	Noord-Brabant	Best
5685	753	30	Noord-Brabant	Best
5688	823	30	Noord-Brabant	Oirschot
5689	823	30	Noord-Brabant	Oirschot
5691	848	30	Noord-Brabant	Son en Breugel
5692	848	30	Noord-Brabant	Son en Breugel
5694	848	30	Noord-Brabant	Son en Breugel
5701	794	30	Noord-Brabant	Helmond
5702	794	30	Noord-Brabant	Helmond
5703	794	30	Noord-Brabant	Helmond
5704	794	30	Noord-Brabant	Helmond
5705	794	30	Noord-Brabant	Helmond
5706	794	30	Noord-Brabant	Helmond
5707	794	30	Noord-Brabant	Helmond
5708	794	30	Noord-Brabant	Helmond
5709	794	30	Noord-Brabant	Helmond
5711	847	30	Noord-Brabant	Someren
5712	847	30	Noord-Brabant	Someren
5715	847	30	Noord-Brabant	Someren
5721	743	30	Noord-Brabant	Asten
5722	743	30	Noord-Brabant	Asten
5724	743	30	Noord-Brabant	Asten
5725	743	30	Noord-Brabant	Asten
5731	1771	30	Noord-Brabant	Geldrop-Mierlo
5735	1659	30	Noord-Brabant	Laarbeek
5737	1659	30	Noord-Brabant	Laarbeek
5738	1659	30	Noord-Brabant	Laarbeek
5741	1659	30	Noord-Brabant	Laarbeek
5751	762	30	Noord-Brabant	Deurne
5752	762	30	Noord-Brabant	Deurne
5753	762	30	Noord-Brabant	Deurne
5754	762	30	Noord-Brabant	Deurne
5756	762	30	Noord-Brabant	Deurne
5757	762	30	Noord-Brabant	Deurne
5758	762	30	Noord-Brabant	Deurne
5759	762	30	Noord-Brabant	Deurne
5761	1652	30	Noord-Brabant	Gemert-Bakel
5763	1652	30	Noord-Brabant	Gemert-Bakel
5764	1652	30	Noord-Brabant	Gemert-Bakel
5766	1507	31	Limburg	Horst aan de Maas
5768	1894	31	Limburg	Peel en Maas
5801	984	31	Limburg	Venray
5802	984	31	Limburg	Venray
5803	984	31	Limburg	Venray
5804	984	31	Limburg	Venray
5807	984	31	Limburg	Venray
5808	984	31	Limburg	Venray
5809	984	31	Limburg	Venray
5811	984	31	Limburg	Venray
5812	984	31	Limburg	Venray
5813	984	31	Limburg	Venray
5814	984	31	Limburg	Venray
5815	984	31	Limburg	Venray
5816	984	31	Limburg	Venray
5817	984	31	Limburg	Venray
5821	756	30	Noord-Brabant	Boxmeer
5823	756	30	Noord-Brabant	Boxmeer
5824	756	30	Noord-Brabant	Boxmeer
5825	756	30	Noord-Brabant	Boxmeer
5826	756	30	Noord-Brabant	Boxmeer
5827	756	30	Noord-Brabant	Boxmeer
5831	756	30	Noord-Brabant	Boxmeer
5835	756	30	Noord-Brabant	Boxmeer
5836	756	30	Noord-Brabant	Boxmeer
5841	1702	30	Noord-Brabant	Sint Anthonis
5843	1702	30	Noord-Brabant	Sint Anthonis
5844	1702	30	Noord-Brabant	Sint Anthonis
5845	1702	30	Noord-Brabant	Sint Anthonis
5846	1702	30	Noord-Brabant	Sint Anthonis
5851	893	31	Limburg	Bergen (L)
5853	893	31	Limburg	Bergen (L)
5854	893	31	Limburg	Bergen (L)
5855	893	31	Limburg	Bergen (L)
5856	893	31	Limburg	Bergen (L)
5861	984	31	Limburg	Venray
5862	984	31	Limburg	Venray
5863	984	31	Limburg	Venray
5864	1507	31	Limburg	Horst aan de Maas
5865	1507	31	Limburg	Horst aan de Maas
5866	1507	31	Limburg	Horst aan de Maas
5871	1507	31	Limburg	Horst aan de Maas
5872	1507	31	Limburg	Horst aan de Maas
5911	983	31	Limburg	Venlo
5912	983	31	Limburg	Venlo
5913	983	31	Limburg	Venlo
5914	983	31	Limburg	Venlo
5915	983	31	Limburg	Venlo
5916	983	31	Limburg	Venlo
5921	983	31	Limburg	Venlo
5922	983	31	Limburg	Venlo
5923	983	31	Limburg	Venlo
5924	983	31	Limburg	Venlo
5925	983	31	Limburg	Venlo
5926	983	31	Limburg	Venlo
5927	983	31	Limburg	Venlo
5928	983	31	Limburg	Venlo
5931	983	31	Limburg	Venlo
5932	983	31	Limburg	Venlo
5935	983	31	Limburg	Venlo
5941	983	31	Limburg	Venlo
5943	983	31	Limburg	Venlo
5944	983	31	Limburg	Venlo
5951	983	31	Limburg	Venlo
5953	889	31	Limburg	Beesel
5954	889	31	Limburg	Beesel
5961	1507	31	Limburg	Horst aan de Maas
5962	1507	31	Limburg	Horst aan de Maas
5963	1507	31	Limburg	Horst aan de Maas
5964	1507	31	Limburg	Horst aan de Maas
5966	1507	31	Limburg	Horst aan de Maas
5971	1507	31	Limburg	Horst aan de Maas
5973	1507	31	Limburg	Horst aan de Maas
5975	1507	31	Limburg	Horst aan de Maas
5976	1507	31	Limburg	Horst aan de Maas
5977	1507	31	Limburg	Horst aan de Maas
5981	1894	31	Limburg	Peel en Maas
5984	1894	31	Limburg	Peel en Maas
5985	1894	31	Limburg	Peel en Maas
5986	1894	31	Limburg	Peel en Maas
5987	1894	31	Limburg	Peel en Maas
5988	1894	31	Limburg	Peel en Maas
5991	1894	31	Limburg	Peel en Maas
5993	1894	31	Limburg	Peel en Maas
5995	1894	31	Limburg	Peel en Maas
6001	988	31	Limburg	Weert
6002	988	31	Limburg	Weert
6003	988	31	Limburg	Weert
6004	988	31	Limburg	Weert
6005	988	31	Limburg	Weert
6006	988	31	Limburg	Weert
6011	1640	31	Limburg	Leudal
6012	1640	31	Limburg	Leudal
6013	1640	31	Limburg	Leudal
6014	1640	31	Limburg	Leudal
6015	1640	31	Limburg	Leudal
6017	1641	31	Limburg	Maasgouw
6019	1641	31	Limburg	Maasgouw
6021	1706	30	Noord-Brabant	Cranendonck
6023	1706	30	Noord-Brabant	Cranendonck
6024	1706	30	Noord-Brabant	Cranendonck
6026	1706	30	Noord-Brabant	Cranendonck
6027	1706	30	Noord-Brabant	Cranendonck
6028	1706	30	Noord-Brabant	Cranendonck
6029	1658	30	Noord-Brabant	Heeze-Leende
6031	946	31	Limburg	Nederweert
6034	946	31	Limburg	Nederweert
6035	946	31	Limburg	Nederweert
6037	1640	31	Limburg	Leudal
6039	988	31	Limburg	Weert
6041	957	31	Limburg	Roermond
6042	957	31	Limburg	Roermond
6043	957	31	Limburg	Roermond
6044	957	31	Limburg	Roermond
6045	957	31	Limburg	Roermond
6049	957	31	Limburg	Roermond
6051	1641	31	Limburg	Maasgouw
6061	1669	31	Limburg	Roerdalen
6063	1669	31	Limburg	Roerdalen
6065	1669	31	Limburg	Roerdalen
6067	1641	31	Limburg	Maasgouw
6071	957	31	Limburg	Roermond
6074	1669	31	Limburg	Roerdalen
6075	1669	31	Limburg	Roerdalen
6077	1669	31	Limburg	Roerdalen
6081	1640	31	Limburg	Leudal
6082	1640	31	Limburg	Leudal
6083	1640	31	Limburg	Leudal
6085	1640	31	Limburg	Leudal
6086	1640	31	Limburg	Leudal
6088	1640	31	Limburg	Leudal
6089	1640	31	Limburg	Leudal
6091	946	31	Limburg	Nederweert
6092	946	31	Limburg	Nederweert
6093	1640	31	Limburg	Leudal
6095	1640	31	Limburg	Leudal
6096	1640	31	Limburg	Leudal
6097	1641	31	Limburg	Maasgouw
6099	1641	31	Limburg	Maasgouw
6101	1711	31	Limburg	Echt-Susteren
6102	1711	31	Limburg	Echt-Susteren
6104	1711	31	Limburg	Echt-Susteren
6105	1711	31	Limburg	Echt-Susteren
6107	1641	31	Limburg	Maasgouw
6109	1641	31	Limburg	Maasgouw
6111	1711	31	Limburg	Echt-Susteren
6112	1711	31	Limburg	Echt-Susteren
6114	1711	31	Limburg	Echt-Susteren
6116	1711	31	Limburg	Echt-Susteren
6118	1711	31	Limburg	Echt-Susteren
6121	1883	31	Limburg	Sittard-Geleen
6122	1883	31	Limburg	Sittard-Geleen
6123	1883	31	Limburg	Sittard-Geleen
6124	1883	31	Limburg	Sittard-Geleen
6125	1883	31	Limburg	Sittard-Geleen
6127	1883	31	Limburg	Sittard-Geleen
6129	971	31	Limburg	Stein
6131	1883	31	Limburg	Sittard-Geleen
6132	1883	31	Limburg	Sittard-Geleen
6133	1883	31	Limburg	Sittard-Geleen
6134	1883	31	Limburg	Sittard-Geleen
6135	1883	31	Limburg	Sittard-Geleen
6136	1883	31	Limburg	Sittard-Geleen
6137	1883	31	Limburg	Sittard-Geleen
6141	1883	31	Limburg	Sittard-Geleen
6142	1883	31	Limburg	Sittard-Geleen
6143	1883	31	Limburg	Sittard-Geleen
6151	1883	31	Limburg	Sittard-Geleen
6153	1883	31	Limburg	Sittard-Geleen
6155	1954	31	Limburg	Beekdaelen
6161	1883	31	Limburg	Sittard-Geleen
6162	1883	31	Limburg	Sittard-Geleen
6163	1883	31	Limburg	Sittard-Geleen
6164	1883	31	Limburg	Sittard-Geleen
6165	1883	31	Limburg	Sittard-Geleen
6166	1883	31	Limburg	Sittard-Geleen
6167	1883	31	Limburg	Sittard-Geleen
6171	971	31	Limburg	Stein
6174	1954	31	Limburg	Beekdaelen
6176	888	31	Limburg	Beek
6181	971	31	Limburg	Stein
6191	888	31	Limburg	Beek
6199	888	31	Limburg	Beek
6211	935	31	Limburg	Maastricht
6212	935	31	Limburg	Maastricht
6213	935	31	Limburg	Maastricht
6214	935	31	Limburg	Maastricht
6215	935	31	Limburg	Maastricht
6216	935	31	Limburg	Maastricht
6217	935	31	Limburg	Maastricht
6218	935	31	Limburg	Maastricht
6219	935	31	Limburg	Maastricht
6221	935	31	Limburg	Maastricht
6222	935	31	Limburg	Maastricht
6223	935	31	Limburg	Maastricht
6224	935	31	Limburg	Maastricht
6225	935	31	Limburg	Maastricht
6226	935	31	Limburg	Maastricht
6227	935	31	Limburg	Maastricht
6228	935	31	Limburg	Maastricht
6229	935	31	Limburg	Maastricht
6231	938	31	Limburg	Meerssen
6235	938	31	Limburg	Meerssen
6237	938	31	Limburg	Meerssen
6241	938	31	Limburg	Meerssen
6243	938	31	Limburg	Meerssen
6245	1903	31	Limburg	Eijsden-Margraten
6247	1903	31	Limburg	Eijsden-Margraten
6251	1903	31	Limburg	Eijsden-Margraten
6252	1903	31	Limburg	Eijsden-Margraten
6255	1903	31	Limburg	Eijsden-Margraten
6261	1903	31	Limburg	Eijsden-Margraten
6262	1903	31	Limburg	Eijsden-Margraten
6265	1903	31	Limburg	Eijsden-Margraten
6267	1903	31	Limburg	Eijsden-Margraten
6268	1903	31	Limburg	Eijsden-Margraten
6269	1903	31	Limburg	Eijsden-Margraten
6271	1729	31	Limburg	Gulpen-Wittem
6273	1729	31	Limburg	Gulpen-Wittem
6274	1729	31	Limburg	Gulpen-Wittem
6276	1729	31	Limburg	Gulpen-Wittem
6277	1729	31	Limburg	Gulpen-Wittem
6278	1729	31	Limburg	Gulpen-Wittem
6281	1729	31	Limburg	Gulpen-Wittem
6285	1729	31	Limburg	Gulpen-Wittem
6286	1729	31	Limburg	Gulpen-Wittem
6287	1729	31	Limburg	Gulpen-Wittem
6289	1729	31	Limburg	Gulpen-Wittem
6291	981	31	Limburg	Vaals
6294	981	31	Limburg	Vaals
6295	981	31	Limburg	Vaals
6301	994	31	Limburg	Valkenburg aan de Geul
6305	994	31	Limburg	Valkenburg aan de Geul
6307	1903	31	Limburg	Eijsden-Margraten
6311	986	31	Limburg	Voerendaal
6312	986	31	Limburg	Voerendaal
6321	1729	31	Limburg	Gulpen-Wittem
6325	994	31	Limburg	Valkenburg aan de Geul
6333	1954	31	Limburg	Beekdaelen
6336	1954	31	Limburg	Beekdaelen
6341	994	31	Limburg	Valkenburg aan de Geul
6342	994	31	Limburg	Valkenburg aan de Geul
6343	986	31	Limburg	Voerendaal
6351	965	31	Limburg	Simpelveld
6353	965	31	Limburg	Simpelveld
6361	1954	31	Limburg	Beekdaelen
6363	1954	31	Limburg	Beekdaelen
6365	1954	31	Limburg	Beekdaelen
6367	986	31	Limburg	Voerendaal
6369	965	31	Limburg	Simpelveld
6371	882	31	Limburg	Landgraaf
6372	882	31	Limburg	Landgraaf
6373	882	31	Limburg	Landgraaf
6374	882	31	Limburg	Landgraaf
6411	917	31	Limburg	Heerlen
6412	917	31	Limburg	Heerlen
6413	917	31	Limburg	Heerlen
6414	917	31	Limburg	Heerlen
6415	917	31	Limburg	Heerlen
6416	917	31	Limburg	Heerlen
6417	917	31	Limburg	Heerlen
6418	917	31	Limburg	Heerlen
6419	917	31	Limburg	Heerlen
6421	917	31	Limburg	Heerlen
6422	917	31	Limburg	Heerlen
6431	917	31	Limburg	Heerlen
6432	917	31	Limburg	Heerlen
6433	917	31	Limburg	Heerlen
6436	1954	31	Limburg	Beekdaelen
6438	1954	31	Limburg	Beekdaelen
6439	1954	31	Limburg	Beekdaelen
6441	899	31	Limburg	Brunssum
6442	899	31	Limburg	Brunssum
6443	899	31	Limburg	Brunssum
6444	899	31	Limburg	Brunssum
6445	899	31	Limburg	Brunssum
6446	899	31	Limburg	Brunssum
6447	1954	31	Limburg	Beekdaelen
6451	1954	31	Limburg	Beekdaelen
6454	1954	31	Limburg	Beekdaelen
6456	1954	31	Limburg	Beekdaelen
6461	928	31	Limburg	Kerkrade
6462	928	31	Limburg	Kerkrade
6463	928	31	Limburg	Kerkrade
6464	928	31	Limburg	Kerkrade
6465	928	31	Limburg	Kerkrade
6466	928	31	Limburg	Kerkrade
6467	928	31	Limburg	Kerkrade
6468	928	31	Limburg	Kerkrade
6469	928	31	Limburg	Kerkrade
6471	928	31	Limburg	Kerkrade
6511	268	25	Gelderland	Nijmegen
6512	268	25	Gelderland	Nijmegen
6515	268	25	Gelderland	Nijmegen
6521	268	25	Gelderland	Nijmegen
6522	1945	25	Gelderland	Berg en Dal
6523	268	25	Gelderland	Nijmegen
6524	268	25	Gelderland	Nijmegen
6525	268	25	Gelderland	Nijmegen
6531	268	25	Gelderland	Nijmegen
6532	268	25	Gelderland	Nijmegen
6533	268	25	Gelderland	Nijmegen
6534	268	25	Gelderland	Nijmegen
6535	268	25	Gelderland	Nijmegen
6536	268	25	Gelderland	Nijmegen
6537	268	25	Gelderland	Nijmegen
6538	268	25	Gelderland	Nijmegen
6541	268	25	Gelderland	Nijmegen
6542	268	25	Gelderland	Nijmegen
6543	268	25	Gelderland	Nijmegen
6544	268	25	Gelderland	Nijmegen
6545	268	25	Gelderland	Nijmegen
6546	268	25	Gelderland	Nijmegen
6551	209	25	Gelderland	Beuningen
6561	1945	25	Gelderland	Berg en Dal
6562	1945	25	Gelderland	Berg en Dal
6564	1945	25	Gelderland	Berg en Dal
6566	1945	25	Gelderland	Berg en Dal
6571	1945	25	Gelderland	Berg en Dal
6572	1945	25	Gelderland	Berg en Dal
6573	1945	25	Gelderland	Berg en Dal
6574	1945	25	Gelderland	Berg en Dal
6575	1945	25	Gelderland	Berg en Dal
6576	1945	25	Gelderland	Berg en Dal
6577	1945	25	Gelderland	Berg en Dal
6578	1945	25	Gelderland	Berg en Dal
6579	1945	25	Gelderland	Berg en Dal
6581	252	25	Gelderland	Heumen
6582	252	25	Gelderland	Heumen
6584	944	31	Limburg	Mook en Middelaar
6585	944	31	Limburg	Mook en Middelaar
6586	944	31	Limburg	Mook en Middelaar
6587	944	31	Limburg	Mook en Middelaar
6591	907	31	Limburg	Gennep
6595	907	31	Limburg	Gennep
6596	907	31	Limburg	Gennep
6598	907	31	Limburg	Gennep
6599	907	31	Limburg	Gennep
6601	296	25	Gelderland	Wijchen
6602	296	25	Gelderland	Wijchen
6603	296	25	Gelderland	Wijchen
6604	296	25	Gelderland	Wijchen
6605	296	25	Gelderland	Wijchen
6606	296	25	Gelderland	Wijchen
6611	252	25	Gelderland	Heumen
6612	252	25	Gelderland	Heumen
6613	296	25	Gelderland	Wijchen
6615	296	25	Gelderland	Wijchen
6616	296	25	Gelderland	Wijchen
6617	296	25	Gelderland	Wijchen
6621	668	25	Gelderland	West Maas en Waal
6624	263	25	Gelderland	Maasdriel
6626	668	25	Gelderland	West Maas en Waal
6627	668	25	Gelderland	West Maas en Waal
6628	668	25	Gelderland	West Maas en Waal
6629	668	25	Gelderland	West Maas en Waal
6631	225	25	Gelderland	Druten
6634	296	25	Gelderland	Wijchen
6641	209	25	Gelderland	Beuningen
6642	209	25	Gelderland	Beuningen
6644	209	25	Gelderland	Beuningen
6645	209	25	Gelderland	Beuningen
6651	225	25	Gelderland	Druten
6652	225	25	Gelderland	Druten
6653	225	25	Gelderland	Druten
6654	225	25	Gelderland	Druten
6655	225	25	Gelderland	Druten
6657	668	25	Gelderland	West Maas en Waal
6658	668	25	Gelderland	West Maas en Waal
6659	668	25	Gelderland	West Maas en Waal
6661	1734	25	Gelderland	Overbetuwe
6662	1734	25	Gelderland	Overbetuwe
6663	268	25	Gelderland	Nijmegen
6665	1734	25	Gelderland	Overbetuwe
6666	1734	25	Gelderland	Overbetuwe
6668	1734	25	Gelderland	Overbetuwe
6669	1740	25	Gelderland	Neder-Betuwe
6671	1734	25	Gelderland	Overbetuwe
6672	1734	25	Gelderland	Overbetuwe
6673	1734	25	Gelderland	Overbetuwe
6674	1734	25	Gelderland	Overbetuwe
6675	1734	25	Gelderland	Overbetuwe
6676	1734	25	Gelderland	Overbetuwe
6677	1734	25	Gelderland	Overbetuwe
6678	1734	25	Gelderland	Overbetuwe
6681	1705	25	Gelderland	Lingewaard
6684	1705	25	Gelderland	Lingewaard
6685	1705	25	Gelderland	Lingewaard
6686	1705	25	Gelderland	Lingewaard
6687	1705	25	Gelderland	Lingewaard
6691	1705	25	Gelderland	Lingewaard
6701	289	25	Gelderland	Wageningen
6702	289	25	Gelderland	Wageningen
6703	289	25	Gelderland	Wageningen
6704	289	25	Gelderland	Wageningen
6705	289	25	Gelderland	Wageningen
6706	289	25	Gelderland	Wageningen
6707	289	25	Gelderland	Wageningen
6708	289	25	Gelderland	Wageningen
6709	289	25	Gelderland	Wageningen
6711	228	25	Gelderland	Ede
6712	228	25	Gelderland	Ede
6713	228	25	Gelderland	Ede
6714	228	25	Gelderland	Ede
6715	228	25	Gelderland	Ede
6716	228	25	Gelderland	Ede
6717	228	25	Gelderland	Ede
6718	228	25	Gelderland	Ede
6721	228	25	Gelderland	Ede
6731	228	25	Gelderland	Ede
6732	228	25	Gelderland	Ede
6733	228	25	Gelderland	Ede
6741	228	25	Gelderland	Ede
6744	228	25	Gelderland	Ede
6745	228	25	Gelderland	Ede
6811	202	25	Gelderland	Arnhem
6812	202	25	Gelderland	Arnhem
6813	202	25	Gelderland	Arnhem
6814	202	25	Gelderland	Arnhem
6815	202	25	Gelderland	Arnhem
6816	202	25	Gelderland	Arnhem
6821	202	25	Gelderland	Arnhem
6822	202	25	Gelderland	Arnhem
6823	202	25	Gelderland	Arnhem
6824	202	25	Gelderland	Arnhem
6825	202	25	Gelderland	Arnhem
6826	202	25	Gelderland	Arnhem
6827	202	25	Gelderland	Arnhem
6828	202	25	Gelderland	Arnhem
6831	202	25	Gelderland	Arnhem
6832	202	25	Gelderland	Arnhem
6833	202	25	Gelderland	Arnhem
6834	202	25	Gelderland	Arnhem
6835	202	25	Gelderland	Arnhem
6836	202	25	Gelderland	Arnhem
6841	202	25	Gelderland	Arnhem
6842	202	25	Gelderland	Arnhem
6843	202	25	Gelderland	Arnhem
6844	202	25	Gelderland	Arnhem
6845	202	25	Gelderland	Arnhem
6846	202	25	Gelderland	Arnhem
6851	1705	25	Gelderland	Lingewaard
6852	1705	25	Gelderland	Lingewaard
6861	274	25	Gelderland	Renkum
6862	274	25	Gelderland	Renkum
6865	274	25	Gelderland	Renkum
6866	274	25	Gelderland	Renkum
6869	274	25	Gelderland	Renkum
6871	274	25	Gelderland	Renkum
6874	274	25	Gelderland	Renkum
6877	228	25	Gelderland	Ede
6881	275	25	Gelderland	Rheden
6882	275	25	Gelderland	Rheden
6883	275	25	Gelderland	Rheden
6891	277	25	Gelderland	Rozendaal
6901	299	25	Gelderland	Zevenaar
6902	1955	25	Gelderland	Montferland
6903	299	25	Gelderland	Zevenaar
6904	299	25	Gelderland	Zevenaar
6905	299	25	Gelderland	Zevenaar
6909	299	25	Gelderland	Zevenaar
6911	299	25	Gelderland	Zevenaar
6913	299	25	Gelderland	Zevenaar
6914	299	25	Gelderland	Zevenaar
6915	299	25	Gelderland	Zevenaar
6916	299	25	Gelderland	Zevenaar
6917	299	25	Gelderland	Zevenaar
6921	226	25	Gelderland	Duiven
6922	226	25	Gelderland	Duiven
6923	226	25	Gelderland	Duiven
6924	226	25	Gelderland	Duiven
6931	293	25	Gelderland	Westervoort
6932	293	25	Gelderland	Westervoort
6941	1955	25	Gelderland	Montferland
6942	1955	25	Gelderland	Montferland
6951	275	25	Gelderland	Rheden
6952	275	25	Gelderland	Rheden
6953	275	25	Gelderland	Rheden
6955	275	25	Gelderland	Rheden
6956	275	25	Gelderland	Rheden
6957	275	25	Gelderland	Rheden
6961	213	25	Gelderland	Brummen
6964	213	25	Gelderland	Brummen
6971	213	25	Gelderland	Brummen
6974	213	25	Gelderland	Brummen
6975	213	25	Gelderland	Brummen
6981	221	25	Gelderland	Doesburg
6982	221	25	Gelderland	Doesburg
6983	221	25	Gelderland	Doesburg
6984	221	25	Gelderland	Doesburg
6986	299	25	Gelderland	Zevenaar
6987	299	25	Gelderland	Zevenaar
